perm
    64 64 1 1.485702e-13 1.485702e-13 1.485702e-13
    65 65 1 9.518719e-14 9.518719e-14 9.518719e-14
    66 66 1 1.515107e-13 1.515107e-13 1.515107e-13
    67 67 1 1.171675e-13 1.171675e-13 1.171675e-13
    68 68 1 1.323681e-13 1.323681e-13 1.323681e-13
    69 69 1 1.677836e-13 1.677836e-13 1.677836e-13
    70 70 1 2.860635e-13 2.860635e-13 2.860635e-13
    71 71 1 2.987700e-13 2.987700e-13 2.987700e-13
    72 72 1 1.740896e-13 1.740896e-13 1.740896e-13
    73 73 1 4.309374e-13 4.309374e-13 4.309374e-13
    74 74 1 5.063503e-13 5.063503e-13 5.063503e-13
    75 75 1 2.308205e-13 2.308205e-13 2.308205e-13
    76 76 1 1.620444e-13 1.620444e-13 1.620444e-13
    77 77 1 3.302295e-13 3.302295e-13 3.302295e-13
    78 78 1 2.149845e-13 2.149845e-13 2.149845e-13
    79 79 1 3.442823e-13 3.442823e-13 3.442823e-13
    80 80 1 5.048387e-13 5.048387e-13 5.048387e-13
    81 81 1 7.125134e-13 7.125134e-13 7.125134e-13
    82 82 1 5.090900e-13 5.090900e-13 5.090900e-13
    83 83 1 1.016172e-12 1.016172e-12 1.016172e-12
    84 84 1 7.398987e-13 7.398987e-13 7.398987e-13
    85 85 1 7.305813e-13 7.305813e-13 7.305813e-13
    86 86 1 2.941645e-13 2.941645e-13 2.941645e-13
    87 87 1 2.438105e-13 2.438105e-13 2.438105e-13
    88 88 1 2.088202e-13 2.088202e-13 2.088202e-13
    89 89 1 1.118109e-13 1.118109e-13 1.118109e-13
    90 90 1 5.548148e-14 5.548148e-14 5.548148e-14
    91 91 1 4.638966e-14 4.638966e-14 4.638966e-14
    92 92 1 1.275028e-13 1.275028e-13 1.275028e-13
    93 93 1 1.905515e-13 1.905515e-13 1.905515e-13
    94 94 1 1.829347e-13 1.829347e-13 1.829347e-13
    95 95 1 1.254126e-13 1.254126e-13 1.254126e-13
    96 96 1 1.222241e-13 1.222241e-13 1.222241e-13
    97 97 1 2.502701e-13 2.502701e-13 2.502701e-13
    98 98 1 2.372329e-13 2.372329e-13 2.372329e-13
    99 99 1 8.650751e-14 8.650751e-14 8.650751e-14
    100 100 1 1.936809e-14 1.936809e-14 1.936809e-14
    101 101 1 1.479089e-14 1.479089e-14 1.479089e-14
    102 102 1 1.205354e-14 1.205354e-14 1.205354e-14
    103 103 1 9.154763e-14 9.154763e-14 9.154763e-14
    104 104 1 4.697067e-14 4.697067e-14 4.697067e-14
    105 105 1 8.193148e-14 8.193148e-14 8.193148e-14
    106 106 1 1.352023e-13 1.352023e-13 1.352023e-13
    107 107 1 1.090865e-13 1.090865e-13 1.090865e-13
    108 108 1 8.380204e-14 8.380204e-14 8.380204e-14
    109 109 1 1.176481e-13 1.176481e-13 1.176481e-13
    110 110 1 4.533038e-14 4.533038e-14 4.533038e-14
    111 111 1 6.995943e-14 6.995943e-14 6.995943e-14
    112 112 1 7.052862e-14 7.052862e-14 7.052862e-14
    113 113 1 1.256015e-13 1.256015e-13 1.256015e-13
    114 114 1 1.365013e-13 1.365013e-13 1.365013e-13
    115 115 1 7.726807e-14 7.726807e-14 7.726807e-14
    116 116 1 1.102438e-13 1.102438e-13 1.102438e-13
    117 117 1 1.215038e-13 1.215038e-13 1.215038e-13
    118 118 1 1.439765e-13 1.439765e-13 1.439765e-13
    119 119 1 1.719522e-13 1.719522e-13 1.719522e-13
    120 120 1 1.896540e-13 1.896540e-13 1.896540e-13
    121 121 1 2.024905e-13 2.024905e-13 2.024905e-13
    122 122 1 1.933503e-13 1.933503e-13 1.933503e-13
    123 123 1 1.808326e-13 1.808326e-13 1.808326e-13
    124 124 1 3.883066e-13 3.883066e-13 3.883066e-13
    125 125 1 5.144041e-13 5.144041e-13 5.144041e-13
    126 126 1 2.658817e-13 2.658817e-13 2.658817e-13
    127 127 1 1.394654e-13 1.394654e-13 1.394654e-13
    128 128 1 2.013450e-13 2.013450e-13 2.013450e-13
    129 129 1 2.151617e-13 2.151617e-13 2.151617e-13
    130 130 1 3.474471e-13 3.474471e-13 3.474471e-13
    131 131 1 2.973057e-13 2.973057e-13 2.973057e-13
    132 132 1 6.397222e-13 6.397222e-13 6.397222e-13
    133 133 1 6.362621e-13 6.362621e-13 6.362621e-13
    134 134 1 7.302034e-13 7.302034e-13 7.302034e-13
    135 135 1 6.348686e-13 6.348686e-13 6.348686e-13
    136 136 1 8.020736e-13 8.020736e-13 8.020736e-13
    137 137 1 4.963007e-13 4.963007e-13 4.963007e-13
    138 138 1 2.370203e-13 2.370203e-13 2.370203e-13
    139 139 1 1.944131e-13 1.944131e-13 1.944131e-13
    140 140 1 1.651029e-13 1.651029e-13 1.651029e-13
    141 141 1 4.031506e-14 4.031506e-14 4.031506e-14
    142 142 1 5.292245e-14 5.292245e-14 5.292245e-14
    143 143 1 9.708845e-14 9.708845e-14 9.708845e-14
    144 144 1 1.339978e-13 1.339978e-13 1.339978e-13
    145 145 1 2.211016e-13 2.211016e-13 2.211016e-13
    146 146 1 2.074267e-13 2.074267e-13 2.074267e-13
    147 147 1 1.177768e-13 1.177768e-13 1.177768e-13
    148 148 1 2.324856e-13 2.324856e-13 2.324856e-13
    149 149 1 3.151020e-13 3.151020e-13 3.151020e-13
    150 150 1 1.367257e-13 1.367257e-13 1.367257e-13
    151 151 1 4.561262e-14 4.561262e-14 4.561262e-14
    152 152 1 1.127355e-14 1.127355e-14 1.127355e-14
    153 153 1 1.065948e-14 1.065948e-14 1.065948e-14
    154 154 1 6.570815e-14 6.570815e-14 6.570815e-14
    155 155 1 6.148404e-14 6.148404e-14 6.148404e-14
    156 156 1 4.693170e-14 4.693170e-14 4.693170e-14
    157 157 1 1.619381e-13 1.619381e-13 1.619381e-13
    158 158 1 8.120404e-14 8.120404e-14 8.120404e-14
    159 159 1 6.947407e-14 6.947407e-14 6.947407e-14
    160 160 1 7.168119e-14 7.168119e-14 7.168119e-14
    161 161 1 7.631036e-14 7.631036e-14 7.631036e-14
    162 162 1 4.734856e-14 4.734856e-14 4.734856e-14
    163 163 1 5.214305e-14 5.214305e-14 5.214305e-14
    164 164 1 1.354739e-13 1.354739e-13 1.354739e-13
    165 165 1 1.896304e-13 1.896304e-13 1.896304e-13
    166 166 1 1.187286e-13 1.187286e-13 1.187286e-13
    167 167 1 2.086785e-13 2.086785e-13 2.086785e-13
    168 168 1 1.275500e-13 1.275500e-13 1.275500e-13
    169 169 1 1.193781e-13 1.193781e-13 1.193781e-13
    170 170 1 1.658823e-13 1.658823e-13 1.658823e-13
    171 171 1 1.546519e-13 1.546519e-13 1.546519e-13
    172 172 1 1.854736e-13 1.854736e-13 1.854736e-13
    173 173 1 1.737826e-13 1.737826e-13 1.737826e-13
    174 174 1 1.980385e-13 1.980385e-13 1.980385e-13
    175 175 1 2.719398e-13 2.719398e-13 2.719398e-13
    176 176 1 4.693406e-13 4.693406e-13 4.693406e-13
    177 177 1 3.271827e-13 3.271827e-13 3.271827e-13
    178 178 1 2.391932e-13 2.391932e-13 2.391932e-13
    179 179 1 2.100956e-13 2.100956e-13 2.100956e-13
    180 180 1 3.182905e-13 3.182905e-13 3.182905e-13
    181 181 1 3.677824e-13 3.677824e-13 3.677824e-13
    182 182 1 2.683498e-13 2.683498e-13 2.683498e-13
    183 183 1 7.694450e-13 7.694450e-13 7.694450e-13
    184 184 1 9.721599e-13 9.721599e-13 9.721599e-13
    185 185 1 4.377985e-13 4.377985e-13 4.377985e-13
    186 186 1 5.141561e-13 5.141561e-13 5.141561e-13
    187 187 1 7.180991e-13 7.180991e-13 7.180991e-13
    188 188 1 7.722438e-13 7.722438e-13 7.722438e-13
    189 189 1 1.879535e-13 1.879535e-13 1.879535e-13
    190 190 1 3.260254e-13 3.260254e-13 3.260254e-13
    191 191 1 1.937990e-13 1.937990e-13 1.937990e-13
    192 192 1 8.387172e-14 8.387172e-14 8.387172e-14
    193 193 1 4.541777e-14 4.541777e-14 4.541777e-14
    194 194 1 6.001381e-14 6.001381e-14 6.001381e-14
    195 195 1 8.460152e-14 8.460152e-14 8.460152e-14
    196 196 1 2.100011e-13 2.100011e-13 2.100011e-13
    197 197 1 2.309977e-13 2.309977e-13 2.309977e-13
    198 198 1 1.200394e-13 1.200394e-13 1.200394e-13
    199 199 1 1.497157e-13 1.497157e-13 1.497157e-13
    200 200 1 2.713021e-13 2.713021e-13 2.713021e-13
    201 201 1 3.484863e-13 3.484863e-13 3.484863e-13
    202 202 1 7.149579e-14 7.149579e-14 7.149579e-14
    203 203 1 1.864538e-14 1.864538e-14 1.864538e-14
    204 204 1 1.451101e-14 1.451101e-14 1.451101e-14
    205 205 1 6.006341e-14 6.006341e-14 6.006341e-14
    206 206 1 8.168704e-14 8.168704e-14 8.168704e-14
    207 207 1 3.888498e-14 3.888498e-14 3.888498e-14
    208 208 1 6.881749e-14 6.881749e-14 6.881749e-14
    209 209 1 1.457360e-13 1.457360e-13 1.457360e-13
    210 210 1 8.107296e-14 8.107296e-14 8.107296e-14
    211 211 1 7.545892e-14 7.545892e-14 7.545892e-14
    212 212 1 1.266998e-13 1.266998e-13 1.266998e-13
    213 213 1 7.204019e-14 7.204019e-14 7.204019e-14
    214 214 1 8.218302e-14 8.218302e-14 8.218302e-14
    215 215 1 1.604383e-13 1.604383e-13 1.604383e-13
    216 216 1 1.488772e-13 1.488772e-13 1.488772e-13
    217 217 1 1.044798e-13 1.044798e-13 1.044798e-13
    218 218 1 1.364304e-13 1.364304e-13 1.364304e-13
    219 219 1 1.108968e-13 1.108968e-13 1.108968e-13
    220 220 1 1.289435e-13 1.289435e-13 1.289435e-13
    221 221 1 9.435701e-14 9.435701e-14 9.435701e-14
    222 222 1 1.608989e-13 1.608989e-13 1.608989e-13
    223 223 1 1.681142e-13 1.681142e-13 1.681142e-13
    224 224 1 1.980739e-13 1.980739e-13 1.980739e-13
    225 225 1 1.923229e-13 1.923229e-13 1.923229e-13
    226 226 1 3.136259e-13 3.136259e-13 3.136259e-13
    227 227 1 4.593028e-13 4.593028e-13 4.593028e-13
    228 228 1 3.591145e-13 3.591145e-13 3.591145e-13
    229 229 1 3.350594e-13 3.350594e-13 3.350594e-13
    230 230 1 1.449566e-13 1.449566e-13 1.449566e-13
    231 231 1 1.379538e-13 1.379538e-13 1.379538e-13
    232 232 1 2.990298e-13 2.990298e-13 2.990298e-13
    233 233 1 5.758822e-13 5.758822e-13 5.758822e-13
    234 234 1 3.335124e-13 3.335124e-13 3.335124e-13
    235 235 1 8.222907e-13 8.222907e-13 8.222907e-13
    236 236 1 7.625958e-13 7.625958e-13 7.625958e-13
    237 237 1 5.489339e-13 5.489339e-13 5.489339e-13
    238 238 1 6.596677e-13 6.596677e-13 6.596677e-13
    239 239 1 5.992878e-13 5.992878e-13 5.992878e-13
    240 240 1 5.190923e-13 5.190923e-13 5.190923e-13
    241 241 1 2.419919e-13 2.419919e-13 2.419919e-13
    242 242 1 1.200749e-13 1.200749e-13 1.200749e-13
    243 243 1 1.323445e-13 1.323445e-13 1.323445e-13
    244 244 1 3.646648e-14 3.646648e-14 3.646648e-14
    245 245 1 4.040363e-14 4.040363e-14 4.040363e-14
    246 246 1 7.408670e-14 7.408670e-14 7.408670e-14
    247 247 1 1.814231e-13 1.814231e-13 1.814231e-13
    248 248 1 2.113237e-13 2.113237e-13 2.113237e-13
    249 249 1 2.051003e-13 2.051003e-13 2.051003e-13
    250 250 1 1.615956e-13 1.615956e-13 1.615956e-13
    251 251 1 2.250813e-13 2.250813e-13 2.250813e-13
    252 252 1 2.862760e-13 2.862760e-13 2.862760e-13
    253 253 1 1.685866e-13 1.685866e-13 1.685866e-13
    254 254 1 3.799103e-14 3.799103e-14 3.799103e-14
    255 255 1 1.283766e-14 1.283766e-14 1.283766e-14
    256 256 1 6.263070e-14 6.263070e-14 6.263070e-14
    257 257 1 7.951298e-14 7.951298e-14 7.951298e-14
    258 258 1 5.239694e-14 5.239694e-14 5.239694e-14
    259 259 1 6.056293e-14 6.056293e-14 6.056293e-14
    260 260 1 1.061319e-13 1.061319e-13 1.061319e-13
    261 261 1 5.380223e-14 5.380223e-14 5.380223e-14
    262 262 1 6.370769e-14 6.370769e-14 6.370769e-14
    263 263 1 1.052816e-13 1.052816e-13 1.052816e-13
    264 264 1 1.099119e-13 1.099119e-13 1.099119e-13
    265 265 1 8.040811e-14 8.040811e-14 8.040811e-14
    266 266 1 1.257786e-13 1.257786e-13 1.257786e-13
    267 267 1 2.005302e-13 2.005302e-13 2.005302e-13
    268 268 1 1.801123e-13 1.801123e-13 1.801123e-13
    269 269 1 1.586788e-13 1.586788e-13 1.586788e-13
    270 270 1 1.542504e-13 1.542504e-13 1.542504e-13
    271 271 1 1.315179e-13 1.315179e-13 1.315179e-13
    272 272 1 7.983773e-14 7.983773e-14 7.983773e-14
    273 273 1 8.563836e-14 8.563836e-14 8.563836e-14
    274 274 1 1.481687e-13 1.481687e-13 1.481687e-13
    275 275 1 1.299354e-13 1.299354e-13 1.299354e-13
    276 276 1 1.672876e-13 1.672876e-13 1.672876e-13
    277 277 1 2.775609e-13 2.775609e-13 2.775609e-13
    278 278 1 2.787418e-13 2.787418e-13 2.787418e-13
    279 279 1 3.241124e-13 3.241124e-13 3.241124e-13
    280 280 1 3.417197e-13 3.417197e-13 3.417197e-13
    281 281 1 2.581468e-13 2.581468e-13 2.581468e-13
    282 282 1 1.105603e-13 1.105603e-13 1.105603e-13
    283 283 1 2.298640e-13 2.298640e-13 2.298640e-13
    284 284 1 2.733923e-13 2.733923e-13 2.733923e-13
    285 285 1 2.714910e-13 2.714910e-13 2.714910e-13
    286 286 1 8.818086e-13 8.818086e-13 8.818086e-13
    287 287 1 9.190899e-13 9.190899e-13 9.190899e-13
    288 288 1 7.935002e-13 7.935002e-13 7.935002e-13
    289 289 1 5.507879e-13 5.507879e-13 5.507879e-13
    290 290 1 7.027827e-13 7.027827e-13 7.027827e-13
    291 291 1 4.619363e-13 4.619363e-13 4.619363e-13
    292 292 1 2.751637e-13 2.751637e-13 2.751637e-13
    293 293 1 1.137912e-13 1.137912e-13 1.137912e-13
    294 294 1 1.027556e-13 1.027556e-13 1.027556e-13
    295 295 1 8.716409e-14 8.716409e-14 8.716409e-14
    296 296 1 4.111808e-14 4.111808e-14 4.111808e-14
    297 297 1 6.383759e-14 6.383759e-14 6.383759e-14
    298 298 1 8.971250e-14 8.971250e-14 8.971250e-14
    299 299 1 2.988645e-13 2.988645e-13 2.988645e-13
    300 300 1 1.468343e-13 1.468343e-13 1.468343e-13
    301 301 1 2.025850e-13 2.025850e-13 2.025850e-13
    302 302 1 2.122094e-13 2.122094e-13 2.122094e-13
    303 303 1 4.531267e-13 4.531267e-13 4.531267e-13
    304 304 1 2.583357e-13 2.583357e-13 2.583357e-13
    305 305 1 8.627014e-14 8.627014e-14 8.627014e-14
    306 306 1 1.494795e-14 1.494795e-14 1.494795e-14
    307 307 1 7.931577e-14 7.931577e-14 7.931577e-14
    308 308 1 8.439014e-14 8.439014e-14 8.439014e-14
    309 309 1 6.305465e-14 6.305465e-14 6.305465e-14
    310 310 1 7.180637e-14 7.180637e-14 7.180637e-14
    311 311 1 5.268390e-14 5.268390e-14 5.268390e-14
    312 312 1 6.425800e-14 6.425800e-14 6.425800e-14
    313 313 1 3.946717e-14 3.946717e-14 3.946717e-14
    314 314 1 9.005024e-14 9.005024e-14 9.005024e-14
    315 315 1 1.491134e-13 1.491134e-13 1.491134e-13
    316 316 1 1.214329e-13 1.214329e-13 1.214329e-13
    317 317 1 1.643708e-13 1.643708e-13 1.643708e-13
    318 318 1 1.010858e-13 1.010858e-13 1.010858e-13
    319 319 1 1.314470e-13 1.314470e-13 1.314470e-13
    320 320 1 2.121385e-13 2.121385e-13 2.121385e-13
    321 321 1 1.466453e-13 1.466453e-13 1.466453e-13
    322 322 1 1.408470e-13 1.408470e-13 1.408470e-13
    323 323 1 1.539315e-13 1.539315e-13 1.539315e-13
    324 324 1 7.988379e-14 7.988379e-14 7.988379e-14
    325 325 1 1.043440e-13 1.043440e-13 1.043440e-13
    326 326 1 1.217872e-13 1.217872e-13 1.217872e-13
    327 327 1 1.582300e-13 1.582300e-13 1.582300e-13
    328 328 1 2.398899e-13 2.398899e-13 2.398899e-13
    329 329 1 3.154327e-13 3.154327e-13 3.154327e-13
    330 330 1 4.004581e-13 4.004581e-13 4.004581e-13
    331 331 1 3.376692e-13 3.376692e-13 3.376692e-13
    332 332 1 3.305837e-13 3.305837e-13 3.305837e-13
    333 333 1 1.675238e-13 1.675238e-13 1.675238e-13
    334 334 1 2.189642e-13 2.189642e-13 2.189642e-13
    335 335 1 2.731561e-13 2.731561e-13 2.731561e-13
    336 336 1 3.686799e-13 3.686799e-13 3.686799e-13
    337 337 1 5.016975e-13 5.016975e-13 5.016975e-13
    338 338 1 5.935368e-13 5.935368e-13 5.935368e-13
    339 339 1 8.571276e-13 8.571276e-13 8.571276e-13
    340 340 1 6.006813e-13 6.006813e-13 6.006813e-13
    341 341 1 5.061731e-13 5.061731e-13 5.061731e-13
    342 342 1 6.263779e-13 6.263779e-13 6.263779e-13
    343 343 1 3.382478e-13 3.382478e-13 3.382478e-13
    344 344 1 1.276799e-13 1.276799e-13 1.276799e-13
    345 345 1 7.270622e-14 7.270622e-14 7.270622e-14
    346 346 1 6.563848e-14 6.563848e-14 6.563848e-14
    347 347 1 3.978483e-14 3.978483e-14 3.978483e-14
    348 348 1 4.579802e-14 4.579802e-14 4.579802e-14
    349 349 1 9.591345e-14 9.591345e-14 9.591345e-14
    350 350 1 2.329344e-13 2.329344e-13 2.329344e-13
    351 351 1 2.512384e-13 2.512384e-13 2.512384e-13
    352 352 1 1.534119e-13 1.534119e-13 1.534119e-13
    353 353 1 2.547457e-13 2.547457e-13 2.547457e-13
    354 354 1 2.248333e-13 2.248333e-13 2.248333e-13
    355 355 1 3.169679e-13 3.169679e-13 3.169679e-13
    356 356 1 1.201575e-13 1.201575e-13 1.201575e-13
    357 357 1 2.828514e-14 2.828514e-14 2.828514e-14
    358 358 1 1.049521e-13 1.049521e-13 1.049521e-13
    359 359 1 5.122194e-14 5.122194e-14 5.122194e-14
    360 360 1 7.033023e-14 7.033023e-14 7.033023e-14
    361 361 1 6.415998e-14 6.415998e-14 6.415998e-14
    362 362 1 7.124071e-14 7.124071e-14 7.124071e-14
    363 363 1 1.399968e-13 1.399968e-13 1.399968e-13
    364 364 1 5.845619e-14 5.845619e-14 5.845619e-14
    365 365 1 6.793062e-14 6.793062e-14 6.793062e-14
    366 366 1 8.920234e-14 8.920234e-14 8.920234e-14
    367 367 1 9.685109e-14 9.685109e-14 9.685109e-14
    368 368 1 1.771010e-13 1.771010e-13 1.771010e-13
    369 369 1 1.177638e-13 1.177638e-13 1.177638e-13
    370 370 1 1.544275e-13 1.544275e-13 1.544275e-13
    371 371 1 2.469754e-13 2.469754e-13 2.469754e-13
    372 372 1 2.097295e-13 2.097295e-13 2.097295e-13
    373 373 1 1.258849e-13 1.258849e-13 1.258849e-13
    374 374 1 1.367375e-13 1.367375e-13 1.367375e-13
    375 375 1 1.140853e-13 1.140853e-13 1.140853e-13
    376 376 1 8.935350e-14 8.935350e-14 8.935350e-14
    377 377 1 1.714326e-13 1.714326e-13 1.714326e-13
    378 378 1 1.056264e-13 1.056264e-13 1.056264e-13
    379 379 1 2.655629e-13 2.655629e-13 2.655629e-13
    380 380 1 3.881294e-13 3.881294e-13 3.881294e-13
    381 381 1 2.645591e-13 2.645591e-13 2.645591e-13
    382 382 1 3.684555e-13 3.684555e-13 3.684555e-13
    383 383 1 2.524312e-13 2.524312e-13 2.524312e-13
    384 384 1 3.782807e-13 3.782807e-13 3.782807e-13
    385 385 1 9.270256e-14 9.270256e-14 9.270256e-14
    386 386 1 5.558068e-13 5.558068e-13 5.558068e-13
    387 387 1 4.034931e-13 4.034931e-13 4.034931e-13
    388 388 1 4.374324e-13 4.374324e-13 4.374324e-13
    389 389 1 5.921788e-13 5.921788e-13 5.921788e-13
    390 390 1 1.019136e-12 1.019136e-12 1.019136e-12
    391 391 1 6.400174e-13 6.400174e-13 6.400174e-13
    392 392 1 3.518519e-13 3.518519e-13 3.518519e-13
    393 393 1 9.241678e-13 9.241678e-13 9.241678e-13
    394 394 1 3.803236e-13 3.803236e-13 3.803236e-13
    395 395 1 2.117370e-13 2.117370e-13 2.117370e-13
    396 396 1 8.979398e-14 8.979398e-14 8.979398e-14
    397 397 1 7.450475e-14 7.450475e-14 7.450475e-14
    398 398 1 4.161524e-14 4.161524e-14 4.161524e-14
    399 399 1 3.210302e-14 3.210302e-14 3.210302e-14
    400 400 1 6.132816e-14 6.132816e-14 6.132816e-14
    401 401 1 1.232397e-13 1.232397e-13 1.232397e-13
    402 402 1 2.792142e-13 2.792142e-13 2.792142e-13
    403 403 1 1.817301e-13 1.817301e-13 1.817301e-13
    404 404 1 1.892643e-13 1.892643e-13 1.892643e-13
    405 405 1 1.397370e-13 1.397370e-13 1.397370e-13
    406 406 1 3.670620e-13 3.670620e-13 3.670620e-13
    407 407 1 1.768412e-13 1.768412e-13 1.768412e-13
    408 408 1 8.508333e-14 8.508333e-14 8.508333e-14
    409 409 1 1.140416e-13 1.140416e-13 1.140416e-13
    410 410 1 8.380204e-14 8.380204e-14 8.380204e-14
    411 411 1 7.555339e-14 7.555339e-14 7.555339e-14
    412 412 1 5.941745e-14 5.941745e-14 5.941745e-14
    413 413 1 8.987074e-14 8.987074e-14 8.987074e-14
    414 414 1 5.057362e-14 5.057362e-14 5.057362e-14
    415 415 1 1.167600e-13 1.167600e-13 1.167600e-13
    416 416 1 1.027793e-13 1.027793e-13 1.027793e-13
    417 417 1 9.983997e-14 9.983997e-14 9.983997e-14
    418 418 1 1.134653e-13 1.134653e-13 1.134653e-13
    419 419 1 1.492905e-13 1.492905e-13 1.492905e-13
    420 420 1 1.908467e-13 1.908467e-13 1.908467e-13
    421 421 1 7.791994e-14 7.791994e-14 7.791994e-14
    422 422 1 1.117884e-13 1.117884e-13 1.117884e-13
    423 423 1 2.364062e-13 2.364062e-13 2.364062e-13
    424 424 1 1.877764e-13 1.877764e-13 1.877764e-13
    425 425 1 7.743812e-14 7.743812e-14 7.743812e-14
    426 426 1 9.485417e-14 9.485417e-14 9.485417e-14
    427 427 1 5.445763e-14 5.445763e-14 5.445763e-14
    428 428 1 9.028760e-14 9.028760e-14 9.028760e-14
    429 429 1 1.282586e-13 1.282586e-13 1.282586e-13
    430 430 1 1.556793e-13 1.556793e-13 1.556793e-13
    431 431 1 5.617703e-13 5.617703e-13 5.617703e-13
    432 432 1 3.025490e-13 3.025490e-13 3.025490e-13
    433 433 1 3.091975e-13 3.091975e-13 3.091975e-13
    434 434 1 2.582767e-13 2.582767e-13 2.582767e-13
    435 435 1 2.814933e-13 2.814933e-13 2.814933e-13
    436 436 1 2.891929e-13 2.891929e-13 2.891929e-13
    437 437 1 3.784932e-13 3.784932e-13 3.784932e-13
    438 438 1 3.832051e-13 3.832051e-13 3.832051e-13
    439 439 1 4.540242e-13 4.540242e-13 4.540242e-13
    440 440 1 6.015788e-13 6.015788e-13 6.015788e-13
    441 441 1 8.257390e-13 8.257390e-13 8.257390e-13
    442 442 1 6.999249e-13 6.999249e-13 6.999249e-13
    443 443 1 6.630569e-13 6.630569e-13 6.630569e-13
    444 444 1 7.787152e-13 7.787152e-13 7.787152e-13
    445 445 1 6.925915e-13 6.925915e-13 6.925915e-13
