train,valid
52.58329895773872,0.024198805053646747
0.029580162105257393,0.013009497967477027
0.018802550850344487,0.011877765019352619
0.015717889838775652,0.01162756341867722
0.014408767620315318,0.011638864086797604
0.01395863096122859,0.011322204740001606
0.013190162627667677,0.011278379493607925
0.013626154634307643,0.011163840500208048
0.012404166971195917,0.011012821816481076
0.012222744524478912,0.010945571586489677
0.011500890412535823,0.010940555483102798
0.011427195177825748,0.010947503579350619
0.011314825689206357,0.010956843383610249
0.011218379358531998,0.010826767995380439
0.011334413471708044,0.010820605147343416
0.011482366788216302,0.011395091764055766
0.011208508575915313,0.010897320337020434
0.011291386987097928,0.011152219958603382
0.011161662569483284,0.010960247797461657
0.011177897590716353,0.01094675099907013
0.011125362409492497,0.010772878232483681
0.011158019395881012,0.011263560575361434
0.011252858263791585,0.01099084124255639
0.011137360569517144,0.010769672620181855
0.011088606183890437,0.010781987713506589
0.011074021748709873,0.01081085864167947
0.011153647981461932,0.010929110818184339
0.01105024081609044,0.010701280946914967
0.011070764142653493,0.01071050763130188
0.011021883135325596,0.010806510081657996
0.011058514953026028,0.010993493434328299
0.011024846657194564,0.010804993028824147
0.01102849937303633,0.010931520794446651
0.011060224204766945,0.010874395043804096
0.011191563215106726,0.01090866162513311
0.010973497003805443,0.010783853510824533
0.010983969985705907,0.010708364729697887
0.011049420923971738,0.01084453111084608
0.010992645301291199,0.010750014406557266
0.010957988337842657,0.010881802353721399
0.011025503231975877,0.010936443192454485
0.011083765367626166,0.011181779492359895
0.010987011555460145,0.010873613449243398
0.011073036126975641,0.011150705699737255
0.010985321800422962,0.010670714868375888
0.010937794493358643,0.010720485606445717
0.011013796392706086,0.011003425559745384
0.011026828763548468,0.010817956752502002
0.011040500594211406,0.010680786978739958
0.010953226386279356,0.01073517707677988
0.010907211157752842,0.010826848590603242
0.011117652073868962,0.011297909757838799
0.011014045529128587,0.010724849067628384
0.011020418027507478,0.01101690151083928
0.010940714250700395,0.0110408070568855
0.01098099866973572,0.010712072109946838
0.010938993197117672,0.010822903293256577
0.01098012737929821,0.010713811677235823
0.010926750076354528,0.010638483728353795
0.010975898243486881,0.010747324532041183
0.010983693566112245,0.010824561907121768
0.010893893550287505,0.010772773064672947
0.01102842491303311,0.010833309246943547
0.01092307123004413,0.010858970479323314
0.010999979207017382,0.01068239386838216
0.010993026395435215,0.010759934782981873
0.010960429502254138,0.010907357200407065
0.011045285279206077,0.010853463210738622
0.010910920004864207,0.010708976107148023
0.010913397368715435,0.010862211911724163
0.010950047843402526,0.010679381612974864
0.010967805981636047,0.010680518757838469
0.01090467165483803,0.010808244419212524
0.010925305732449547,0.01068478006009872
0.011067572935316407,0.010817314641406903
0.010912619554056008,0.010632137194848977
0.010997597204490762,0.010675648943736004
0.010913564472413454,0.010624146375518579
0.010892225734767367,0.010883239527734427
0.010960254993778272,0.010683583453870736
0.010897935765077834,0.010745628808553401
0.01093692381362446,0.010733187198638916
0.010884267842916191,0.010802373003501158
0.010925838891722139,0.010805126279592514
0.011009853279798245,0.010718062305106567
0.010863556167813109,0.010734851185518961
0.010893281862200772,0.010615635161789564
0.01088472312224693,0.010658598003479151
0.010947177873649558,0.010705445534907855
0.01088038874698467,0.01066412038814563
0.010900355539605265,0.010700410017027305
0.010986073209797262,0.010842398668711003
0.010876578248304422,0.01073992603386824
0.010961058320569211,0.010672020009503914
0.010856240941974961,0.010681510473100038
0.010993130947844904,0.010937254660977768
0.010901238845630747,0.010655207559466362
0.01092398060546791,0.010652210061939863
0.010936960654302698,0.010735474526882172
0.010886645158294772,0.010637182813997451
0.010938841131989096,0.010717833772874795
0.010959949878762002,0.010769033732895669
0.01092123026486303,0.010641529583013974
0.01089092550158012,0.010963209403248934
0.01089482975848874,0.01072400170736588
0.01093477548145857,0.010601560656840984
0.010920886118270334,0.010680885698932868
0.010862744153767336,0.01078447255377586
0.010936126403022007,0.010635503782675816
0.010888508185133582,0.010712253431288095
0.010941985658690577,0.011027828217125855
0.010911945833778773,0.01069940820049781
0.010843486761765891,0.010639688788125148
0.010816267661017473,0.01064909278200223
0.010878997793818106,0.010685134392518263
0.010918573506909316,0.01067706082875912
0.010909842785264625,0.01064031614133945
0.010883464462688713,0.010775482711883692
0.010839711096076692,0.010783115760065042
0.010932638569444906,0.01076637738599227
0.010887705094990183,0.010882383642288355
0.010855246411605936,0.010602862574160099
0.010849122316805555,0.010568917585680118
0.010891486799008534,0.010601733023157487
0.010850868615337083,0.010593435798700038
0.010782933061118008,0.010737817376278914
0.010800402840507812,0.010700369755236002
0.010833458898619551,0.010646175449857345
0.010807315834233017,0.010671780659602238
0.010868370197102671,0.01068338780448987
0.01086898468679092,0.010721944630719148
0.010873118949840303,0.010600409398858365
0.010904133037404447,0.010714515398901243
0.01082385076423649,0.010581372950512629
0.010831338063370987,0.010675994536051383
0.010816247179554622,0.010662996711639257
